benchmark,job_n,mc_n,instance_i,agent_type,action_type,state_type,rule,makespan,run_t,mean_transit_t,decision_n
LA,15,5,2,rule,single_mc_conflict,simple,LRPT,1066,0.0458,0.0008,61
LA,15,5,2,rule,single_mc_conflict,simple,STT,1187,0.0419,0.0008,50
LA,15,5,2,rule,single_mc_conflict,simple,LTT,1039,0.0449,0.0007,64
LA,15,5,2,rule,single_mc_conflict,simple,LOR,1391,0.0399,0.0008,50
LA,15,5,2,rule,single_mc_conflict,simple,MOR,959,0.0428,0.0007,61
LA,15,5,3,rule,single_mc_conflict,simple,SPT,1287,0.0449,0.0007,60
LA,15,5,3,rule,single_mc_conflict,simple,LPT,1214,0.0419,0.0007,56
LA,15,5,3,rule,single_mc_conflict,simple,SRPT,1566,0.0439,0.0008,54
LA,15,5,3,rule,single_mc_conflict,simple,LRPT,1046,0.0468,0.0007,65
LA,15,5,3,rule,single_mc_conflict,simple,STT,1483,0.0429,0.0008,51
LA,15,5,3,rule,single_mc_conflict,simple,LTT,986,0.0478,0.0007,66
LA,15,5,3,rule,single_mc_conflict,simple,LOR,1506,0.0429,0.0008,54
LA,15,5,3,rule,single_mc_conflict,simple,MOR,1005,0.0488,0.0008,65
LA,15,5,4,rule,single_mc_conflict,simple,SPT,1604,0.0419,0.0008,54
LA,15,5,4,rule,single_mc_conflict,simple,LPT,1129,0.0419,0.0008,54
LA,15,5,4,rule,single_mc_conflict,simple,SRPT,1532,0.0458,0.0008,56
LA,15,5,4,rule,single_mc_conflict,simple,LRPT,1052,0.0439,0.0007,59
LA,15,5,4,rule,single_mc_conflict,simple,STT,1351,0.0439,0.0008,54
LA,15,5,4,rule,single_mc_conflict,simple,LTT,1031,0.0468,0.0007,64
LA,15,5,4,rule,single_mc_conflict,simple,LOR,1460,0.0419,0.0008,54
LA,15,5,4,rule,single_mc_conflict,simple,MOR,958,0.0458,0.0007,62
LA,20,5,0,rule,single_mc_conflict,simple,SPT,1785,0.0708,0.0009,77
LA,20,5,0,rule,single_mc_conflict,simple,LPT,1523,0.0678,0.001,69
LA,20,5,0,rule,single_mc_conflict,simple,SRPT,1838,0.0678,0.001,68
LA,20,5,0,rule,single_mc_conflict,simple,LRPT,1316,0.0757,0.0008,90
LA,20,5,0,rule,single_mc_conflict,simple,STT,1858,0.0688,0.0009,79
LA,20,5,0,rule,single_mc_conflict,simple,LTT,1249,0.0728,0.0008,92
LA,20,5,0,rule,single_mc_conflict,simple,LOR,1765,0.0648,0.0009,70
LA,20,5,0,rule,single_mc_conflict,simple,MOR,1297,0.0757,0.0008,90
LA,20,5,1,rule,single_mc_conflict,simple,SPT,1545,0.0718,0.0009,81
LA,20,5,1,rule,single_mc_conflict,simple,LPT,1279,0.0658,0.0009,72
LA,20,5,1,rule,single_mc_conflict,simple,SRPT,1539,0.0688,0.0009,75
LA,20,5,1,rule,single_mc_conflict,simple,LRPT,1167,0.0718,0.0009,81
LA,20,5,1,rule,single_mc_conflict,simple,STT,1560,0.0638,0.0009,69
LA,20,5,1,rule,single_mc_conflict,simple,LTT,1108,0.0728,0.0008,88
LA,20,5,1,rule,single_mc_conflict,simple,LOR,1381,0.0668,0.0009,74
LA,20,5,1,rule,single_mc_conflict,simple,MOR,1127,0.0718,0.0008,87
LA,20,5,2,rule,single_mc_conflict,simple,SPT,1595,0.0688,0.001,72
LA,20,5,2,rule,single_mc_conflict,simple,LPT,1420,0.0678,0.0008,80
LA,20,5,2,rule,single_mc_conflict,simple,SRPT,1663,0.0688,0.0009,75
LA,20,5,2,rule,single_mc_conflict,simple,LRPT,1240,0.0728,0.0008,88
LA,20,5,2,rule,single_mc_conflict,simple,STT,1702,0.0658,0.0009,75
LA,20,5,2,rule,single_mc_conflict,simple,LTT,1255,0.0747,0.0008,92
LA,20,5,2,rule,single_mc_conflict,simple,LOR,1627,0.0648,0.0009,69
LA,20,5,2,rule,single_mc_conflict,simple,MOR,1154,0.0757,0.0008,90
LA,20,5,3,rule,single_mc_conflict,simple,SPT,1721,0.0638,0.0009,69
LA,20,5,3,rule,single_mc_conflict,simple,LPT,1567,0.0677,0.0009,77
LA,20,5,3,rule,single_mc_conflict,simple,SRPT,1929,0.0658,0.001,69
LA,20,5,3,rule,single_mc_conflict,simple,LRPT,1292,0.0738,0.0009,86
LA,20,5,3,rule,single_mc_conflict,simple,STT,1924,0.0658,0.0009,70
LA,20,5,3,rule,single_mc_conflict,simple,LTT,1292,0.0737,0.0008,92
LA,20,5,3,rule,single_mc_conflict,simple,LOR,1611,0.0678,0.001,71
LA,20,5,3,rule,single_mc_conflict,simple,MOR,1292,0.0708,0.0008,85
LA,20,5,4,rule,single_mc_conflict,simple,SPT,1793,0.0698,0.0009,79
LA,20,5,4,rule,single_mc_conflict,simple,LPT,1612,0.0638,0.001,65
LA,20,5,4,rule,single_mc_conflict,simple,SRPT,1836,0.0698,0.0009,77
LA,20,5,4,rule,single_mc_conflict,simple,LRPT,1415,0.0728,0.0008,86
LA,20,5,4,rule,single_mc_conflict,simple,STT,1852,0.0668,0.0009,72
LA,20,5,4,rule,single_mc_conflict,simple,LTT,1493,0.0787,0.0009,89
LA,20,5,4,rule,single_mc_conflict,simple,LOR,1757,0.0648,0.001,68
LA,20,5,4,rule,single_mc_conflict,simple,MOR,1466,0.0728,0.0008,87
LA,10,10,0,rule,single_mc_conflict,simple,SPT,1464,0.0827,0.0018,45
LA,10,10,0,rule,single_mc_conflict,simple,LPT,1336,0.0738,0.0017,43
LA,10,10,0,rule,single_mc_conflict,simple,SRPT,1416,0.0777,0.002,39
LA,10,10,0,rule,single_mc_conflict,simple,LRPT,1219,0.0837,0.0017,48
LA,10,10,0,rule,single_mc_conflict,simple,STT,1680,0.0797,0.0017,46
LA,10,10,0,rule,single_mc_conflict,simple,LTT,1124,0.0738,0.0014,51
LA,10,10,0,rule,single_mc_conflict,simple,LOR,1588,0.0518,0.0011,47
LA,10,10,0,rule,single_mc_conflict,simple,MOR,1089,0.0518,0.0011,47
LA,10,10,1,rule,single_mc_conflict,simple,SPT,1128,0.1849,0.0042,44
LA,10,10,1,rule,single_mc_conflict,simple,LPT,1122,0.0468,0.0011,41
LA,10,10,1,rule,single_mc_conflict,simple,SRPT,1353,0.0448,0.0013,34
LA,10,10,1,rule,single_mc_conflict,simple,LRPT,914,0.0528,0.0011,48
LA,10,10,1,rule,single_mc_conflict,simple,STT,1412,0.0418,0.0013,31
LA,10,10,1,rule,single_mc_conflict,simple,LTT,895,0.0508,0.001,49
LA,10,10,1,rule,single_mc_conflict,simple,LOR,1254,0.0469,0.0011,41
LA,10,10,1,rule,single_mc_conflict,simple,MOR,860,0.0528,0.001,51
LA,10,10,2,rule,single_mc_conflict,simple,SPT,1250,0.0488,0.0011,45
LA,10,10,2,rule,single_mc_conflict,simple,LPT,1542,0.0508,0.0011,45
LA,10,10,2,rule,single_mc_conflict,simple,SRPT,1615,0.0548,0.0011,48
LA,10,10,2,rule,single_mc_conflict,simple,LRPT,1010,0.0588,0.001,60
LA,10,10,2,rule,single_mc_conflict,simple,STT,1486,0.0518,0.0012,44
LA,10,10,2,rule,single_mc_conflict,simple,LTT,993,0.0528,0.0011,50
LA,10,10,2,rule,single_mc_conflict,simple,LOR,1587,0.0488,0.0012,42
LA,10,10,2,rule,single_mc_conflict,simple,MOR,991,0.0508,0.001,51
LA,10,10,3,rule,single_mc_conflict,simple,SPT,1286,0.0488,0.0011,46
LA,10,10,3,rule,single_mc_conflict,simple,LPT,1120,0.0478,0.0011,44
LA,10,10,3,rule,single_mc_conflict,simple,SRPT,1309,0.0488,0.0012,41
LA,10,10,3,rule,single_mc_conflict,simple,LRPT,1084,0.0548,0.001,53
LA,10,10,3,rule,single_mc_conflict,simple,STT,1375,0.0498,0.0011,45
LA,10,10,3,rule,single_mc_conflict,simple,LTT,1110,0.0518,0.001,53
LA,10,10,3,rule,single_mc_conflict,simple,LOR,1294,0.0478,0.0011,42
LA,10,10,3,rule,single_mc_conflict,simple,MOR,1058,0.0519,0.0009,55
LA,10,10,4,rule,single_mc_conflict,simple,SPT,1436,0.0498,0.0011,46
LA,10,10,4,rule,single_mc_conflict,simple,LPT,1250,0.0509,0.001,50
LA,10,10,4,rule,single_mc_conflict,simple,SRPT,1437,0.0508,0.0011,45
LA,10,10,4,rule,single_mc_conflict,simple,LRPT,1076,0.0548,0.001,54
LA,10,10,4,rule,single_mc_conflict,simple,STT,1461,0.0508,0.0012,42
LA,10,10,4,rule,single_mc_conflict,simple,LTT,1105,0.0548,0.001,54
LA,10,10,4,rule,single_mc_conflict,simple,LOR,1471,0.0468,0.0012,40
LA,10,10,4,rule,single_mc_conflict,simple,MOR,1199,0.0528,0.001,51
LA,15,10,0,rule,single_mc_conflict,simple,SPT,1657,0.1196,0.0012,100
LA,15,10,0,rule,single_mc_conflict,simple,LPT,1560,0.1066,0.0013,80
LA,15,10,0,rule,single_mc_conflict,simple,SRPT,1828,0.1126,0.0013,84
LA,15,10,0,rule,single_mc_conflict,simple,LRPT,1267,0.1216,0.0013,95
LA,15,10,0,rule,single_mc_conflict,simple,STT,1582,0.1106,0.0014,81
LA,15,10,0,rule,single_mc_conflict,simple,LTT,1304,0.1166,0.0012,100
LA,15,10,0,rule,single_mc_conflict,simple,LOR,1801,0.1126,0.0013,88
LA,15,10,0,rule,single_mc_conflict,simple,MOR,1336,0.1216,0.0012,104
LA,15,10,1,rule,single_mc_conflict,simple,SPT,1659,0.1156,0.0012,96
LA,15,10,1,rule,single_mc_conflict,simple,LPT,1485,0.1076,0.0013,82
LA,15,10,1,rule,single_mc_conflict,simple,SRPT,1834,0.1106,0.0014,80
LA,15,10,1,rule,single_mc_conflict,simple,LRPT,1170,0.1086,0.0013,83
LA,15,10,1,rule,single_mc_conflict,simple,STT,1713,0.1096,0.0013,83
LA,15,10,1,rule,single_mc_conflict,simple,LTT,1173,0.1146,0.0012,96
LA,15,10,1,rule,single_mc_conflict,simple,LOR,1713,0.1066,0.0014,77
LA,15,10,1,rule,single_mc_conflict,simple,MOR,1251,0.1076,0.0012,87
LA,15,10,2,rule,single_mc_conflict,simple,SPT,1786,0.1116,0.0013,85
LA,15,10,2,rule,single_mc_conflict,simple,LPT,1521,0.1106,0.0013,86
LA,15,10,2,rule,single_mc_conflict,simple,SRPT,1947,0.1176,0.0014,87
LA,15,10,2,rule,single_mc_conflict,simple,LRPT,1223,0.1166,0.0012,94
LA,15,10,2,rule,single_mc_conflict,simple,STT,1936,0.1116,0.0014,80
LA,15,10,2,rule,single_mc_conflict,simple,LTT,1215,0.1206,0.0012,104
LA,15,10,2,rule,single_mc_conflict,simple,LOR,1750,0.1096,0.0014,81
LA,15,10,2,rule,single_mc_conflict,simple,MOR,1351,0.1136,0.0012,98
LA,15,10,3,rule,single_mc_conflict,simple,SPT,1692,0.1136,0.0013,90
LA,15,10,3,rule,single_mc_conflict,simple,LPT,1469,0.1096,0.0013,82
LA,15,10,3,rule,single_mc_conflict,simple,SRPT,1648,0.1086,0.0014,78
LA,15,10,3,rule,single_mc_conflict,simple,LRPT,1231,0.1156,0.0012,93
LA,15,10,3,rule,single_mc_conflict,simple,STT,1748,0.1066,0.0014,78
LA,15,10,3,rule,single_mc_conflict,simple,LTT,1181,0.1186,0.0012,98
LA,15,10,3,rule,single_mc_conflict,simple,LOR,1586,0.1117,0.0013,84
LA,15,10,3,rule,single_mc_conflict,simple,MOR,1172,0.1156,0.0012,97
LA,15,10,4,rule,single_mc_conflict,simple,SPT,1768,0.1186,0.0012,96
LA,15,10,4,rule,single_mc_conflict,simple,LPT,1459,0.1076,0.0013,81
LA,15,10,4,rule,single_mc_conflict,simple,SRPT,1774,0.1076,0.0014,79
LA,15,10,4,rule,single_mc_conflict,simple,LRPT,1233,0.1156,0.0012,95
LA,15,10,4,rule,single_mc_conflict,simple,STT,1602,0.1106,0.0013,84
LA,15,10,4,rule,single_mc_conflict,simple,LTT,1141,0.1196,0.0012,102
LA,15,10,4,rule,single_mc_conflict,simple,LOR,1735,0.1116,0.0014,81
LA,15,10,4,rule,single_mc_conflict,simple,MOR,1239,0.1156,0.0012,93
LA,20,10,0,rule,single_mc_conflict,simple,SPT,2146,0.1943,0.0014,136
LA,20,10,0,rule,single_mc_conflict,simple,LPT,1840,0.1934,0.0015,130
LA,20,10,0,rule,single_mc_conflict,simple,SRPT,2264,0.1953,0.0015,130
LA,20,10,0,rule,single_mc_conflict,simple,LRPT,1490,0.2053,0.0015,139
LA,20,10,0,rule,single_mc_conflict,simple,STT,2102,0.1934,0.0015,126
LA,20,10,0,rule,single_mc_conflict,simple,LTT,1496,0.2063,0.0013,153
LA,20,10,0,rule,single_mc_conflict,simple,LOR,2156,0.1963,0.0016,125
LA,20,10,0,rule,single_mc_conflict,simple,MOR,1581,0.2033,0.0014,149
LA,20,10,1,rule,single_mc_conflict,simple,SPT,2201,0.1943,0.0015,131
LA,20,10,1,rule,single_mc_conflict,simple,LPT,1737,0.1973,0.0015,134
LA,20,10,1,rule,single_mc_conflict,simple,SRPT,2282,0.1924,0.0016,122
LA,20,10,1,rule,single_mc_conflict,simple,LRPT,1567,0.2133,0.0015,146
LA,20,10,1,rule,single_mc_conflict,simple,STT,2361,0.1914,0.0015,125
LA,20,10,1,rule,single_mc_conflict,simple,LTT,1619,0.2063,0.0013,153
LA,20,10,1,rule,single_mc_conflict,simple,LOR,2028,0.1854,0.0016,116
LA,20,10,1,rule,single_mc_conflict,simple,MOR,1595,0.2073,0.0013,154
LA,20,10,2,rule,single_mc_conflict,simple,SPT,2055,0.2003,0.0015,135
LA,20,10,2,rule,single_mc_conflict,simple,LPT,1893,0.1914,0.0014,132
LA,20,10,2,rule,single_mc_conflict,simple,SRPT,2357,0.1973,0.0015,129
LA,20,10,2,rule,single_mc_conflict,simple,LRPT,1618,0.2063,0.0015,141
LA,20,10,2,rule,single_mc_conflict,simple,STT,2127,0.1904,0.0015,125
LA,20,10,2,rule,single_mc_conflict,simple,LTT,1562,0.2013,0.0014,148
LA,20,10,2,rule,single_mc_conflict,simple,LOR,2062,0.1934,0.0015,131
LA,20,10,2,rule,single_mc_conflict,simple,MOR,1514,0.2083,0.0013,156
LA,20,10,3,rule,single_mc_conflict,simple,SPT,2230,0.1943,0.0016,125
LA,20,10,3,rule,single_mc_conflict,simple,LPT,1906,0.1844,0.0016,117
LA,20,10,3,rule,single_mc_conflict,simple,SRPT,1971,0.1864,0.0016,117
LA,20,10,3,rule,single_mc_conflict,simple,LRPT,1470,0.1973,0.0014,139
LA,20,10,3,rule,single_mc_conflict,simple,STT,2081,0.1844,0.0015,120
LA,20,10,3,rule,single_mc_conflict,simple,LTT,1424,0.2093,0.0013,157
LA,20,10,3,rule,single_mc_conflict,simple,LOR,2253,0.1864,0.0016,114
LA,20,10,3,rule,single_mc_conflict,simple,MOR,1511,0.2013,0.0014,146
LA,20,10,4,rule,single_mc_conflict,simple,SPT,2194,0.1963,0.0015,131
LA,20,10,4,rule,single_mc_conflict,simple,LPT,1871,0.1884,0.0015,127
LA,20,10,4,rule,single_mc_conflict,simple,SRPT,2236,0.1963,0.0016,121
LA,20,10,4,rule,single_mc_conflict,simple,LRPT,1565,0.2043,0.0014,144
LA,20,10,4,rule,single_mc_conflict,simple,STT,2247,0.1874,0.0016,118
LA,20,10,4,rule,single_mc_conflict,simple,LTT,1508,0.2033,0.0014,148
LA,20,10,4,rule,single_mc_conflict,simple,LOR,2372,0.1884,0.0015,124
LA,20,10,4,rule,single_mc_conflict,simple,MOR,1656,0.2023,0.0014,148
LA,30,10,0,rule,single_mc_conflict,simple,SPT,2921,0.4316,0.0019,226
LA,30,10,0,rule,single_mc_conflict,simple,LPT,2395,0.4106,0.0021,195
LA,30,10,0,rule,single_mc_conflict,simple,SRPT,2853,0.4256,0.0021,202
LA,30,10,0,rule,single_mc_conflict,simple,LRPT,2024,0.4455,0.0018,247
LA,30,10,0,rule,single_mc_conflict,simple,STT,2565,0.4209,0.0021,202
LA,30,10,0,rule,single_mc_conflict,simple,LTT,2017,0.4585,0.0018,252
LA,30,10,0,rule,single_mc_conflict,simple,LOR,2805,0.4296,0.002,210
LA,30,10,0,rule,single_mc_conflict,simple,MOR,1900,0.4475,0.0019,236
LA,30,10,1,rule,single_mc_conflict,simple,SPT,2984,0.4505,0.0019,240
LA,30,10,1,rule,single_mc_conflict,simple,LPT,2813,0.4156,0.002,207
LA,30,10,1,rule,single_mc_conflict,simple,SRPT,3016,0.4455,0.002,227
LA,30,10,1,rule,single_mc_conflict,simple,LRPT,2020,0.4555,0.0018,254
LA,30,10,1,rule,single_mc_conflict,simple,STT,3101,0.4355,0.0019,230
LA,30,10,1,rule,single_mc_conflict,simple,LTT,2077,0.4605,0.0018,263
LA,30,10,1,rule,single_mc_conflict,simple,LOR,2909,0.4276,0.002,213
LA,30,10,1,rule,single_mc_conflict,simple,MOR,2063,0.4555,0.0018,254
LA,30,10,2,rule,single_mc_conflict,simple,SPT,2600,0.4385,0.0019,236
LA,30,10,2,rule,single_mc_conflict,simple,LPT,2519,0.4097,0.0021,196
LA,30,10,2,rule,single_mc_conflict,simple,SRPT,2678,0.4335,0.002,215
LA,30,10,2,rule,single_mc_conflict,simple,LRPT,1997,0.4585,0.0018,257
LA,30,10,2,rule,single_mc_conflict,simple,STT,2643,0.4116,0.0021,198
LA,30,10,2,rule,single_mc_conflict,simple,LTT,1953,0.4565,0.0017,262
LA,30,10,2,rule,single_mc_conflict,simple,LOR,2760,0.4126,0.002,206
LA,30,10,2,rule,single_mc_conflict,simple,MOR,1863,0.4505,0.0018,254
LA,30,10,3,rule,single_mc_conflict,simple,SPT,2932,0.4326,0.0019,223
LA,30,10,3,rule,single_mc_conflict,simple,LPT,2431,0.4266,0.002,212
LA,30,10,3,rule,single_mc_conflict,simple,SRPT,2732,0.4425,0.0021,215
LA,30,10,3,rule,single_mc_conflict,simple,LRPT,1997,0.4505,0.0018,245
LA,30,10,3,rule,single_mc_conflict,simple,STT,2925,0.4286,0.002,210
LA,30,10,3,rule,single_mc_conflict,simple,LTT,2047,0.4545,0.0018,257
LA,30,10,3,rule,single_mc_conflict,simple,LOR,2758,0.4166,0.0021,200
LA,30,10,3,rule,single_mc_conflict,simple,MOR,2026,0.4495,0.0018,256
LA,30,10,4,rule,single_mc_conflict,simple,SPT,2610,0.4256,0.0019,219
LA,30,10,4,rule,single_mc_conflict,simple,LPT,2619,0.4126,0.002,204
LA,30,10,4,rule,single_mc_conflict,simple,SRPT,2871,0.4146,0.0021,193
LA,30,10,4,rule,single_mc_conflict,simple,LRPT,2108,0.4475,0.0019,237
LA,30,10,4,rule,single_mc_conflict,simple,STT,3037,0.4066,0.0021,194
LA,30,10,4,rule,single_mc_conflict,simple,LTT,2232,0.4465,0.0018,249
LA,30,10,4,rule,single_mc_conflict,simple,LOR,2795,0.4365,0.002,221
LA,30,10,4,rule,single_mc_conflict,simple,MOR,2321,0.4425,0.0018,246
LA,15,15,0,rule,single_mc_conflict,simple,SPT,2226,0.2113,0.0021,100
LA,15,15,0,rule,single_mc_conflict,simple,LPT,2130,0.2003,0.0019,105
LA,15,15,0,rule,single_mc_conflict,simple,SRPT,2519,0.1954,0.0022,90
LA,15,15,0,rule,single_mc_conflict,simple,LRPT,1513,0.2103,0.0018,120
LA,15,15,0,rule,single_mc_conflict,simple,STT,2171,0.1973,0.0021,93
LA,15,15,0,rule,single_mc_conflict,simple,LTT,1514,0.2133,0.0018,116
LA,15,15,0,rule,single_mc_conflict,simple,LOR,2197,0.2027,0.002,100
LA,15,15,0,rule,single_mc_conflict,simple,MOR,1602,0.2103,0.0018,114
LA,15,15,1,rule,single_mc_conflict,simple,SPT,2193,0.2133,0.0017,125
LA,15,15,1,rule,single_mc_conflict,simple,LPT,2065,0.1953,0.002,100
LA,15,15,1,rule,single_mc_conflict,simple,SRPT,2276,0.2013,0.0021,96
LA,15,15,1,rule,single_mc_conflict,simple,LRPT,1734,0.2083,0.0018,113
LA,15,15,1,rule,single_mc_conflict,simple,STT,2452,0.2003,0.002,98
LA,15,15,1,rule,single_mc_conflict,simple,LTT,1671,0.2143,0.0017,126
LA,15,15,1,rule,single_mc_conflict,simple,LOR,2503,0.2013,0.002,100
LA,15,15,1,rule,single_mc_conflict,simple,MOR,1737,0.2143,0.0018,119
LA,15,15,2,rule,single_mc_conflict,simple,SPT,1948,0.2038,0.0019,105
LA,15,15,2,rule,single_mc_conflict,simple,LPT,1804,0.2013,0.002,100
LA,15,15,2,rule,single_mc_conflict,simple,SRPT,2167,0.2043,0.0021,98
LA,15,15,2,rule,single_mc_conflict,simple,LRPT,1526,0.2073,0.0019,108
LA,15,15,2,rule,single_mc_conflict,simple,STT,2051,0.1973,0.0021,94
LA,15,15,2,rule,single_mc_conflict,simple,LTT,1440,0.2132,0.0017,125
LA,15,15,2,rule,single_mc_conflict,simple,LOR,2020,0.2003,0.0021,95
LA,15,15,2,rule,single_mc_conflict,simple,MOR,1582,0.2093,0.0018,115
LA,15,15,3,rule,single_mc_conflict,simple,SPT,1953,0.2083,0.0018,114
LA,15,15,3,rule,single_mc_conflict,simple,LPT,1900,0.1993,0.002,101
LA,15,15,3,rule,single_mc_conflict,simple,SRPT,2070,0.1904,0.0023,84
LA,15,15,3,rule,single_mc_conflict,simple,LRPT,1524,0.2083,0.0019,109
LA,15,15,3,rule,single_mc_conflict,simple,STT,2118,0.2033,0.002,102
LA,15,15,3,rule,single_mc_conflict,simple,LTT,1651,0.2093,0.0019,113
LA,15,15,3,rule,single_mc_conflict,simple,LOR,2161,0.2007,0.0021,97
LA,15,15,3,rule,single_mc_conflict,simple,MOR,1614,0.2063,0.0018,114
LA,15,15,4,rule,single_mc_conflict,simple,SPT,1804,0.2083,0.0018,116
LA,15,15,4,rule,single_mc_conflict,simple,LPT,1914,0.2023,0.0019,106
LA,15,15,4,rule,single_mc_conflict,simple,SRPT,2306,0.2083,0.0021,101
LA,15,15,4,rule,single_mc_conflict,simple,LRPT,1549,0.2113,0.0018,116
LA,15,15,4,rule,single_mc_conflict,simple,STT,2132,0.2053,0.002,102
LA,15,15,4,rule,single_mc_conflict,simple,LTT,1570,0.2183,0.0018,123
LA,15,15,4,rule,single_mc_conflict,simple,LOR,2168,0.1993,0.002,99
LA,15,15,4,rule,single_mc_conflict,simple,MOR,1516,0.2193,0.0018,125
FT,6,6,0,rule,single_mc_conflict,simple,SPT,94,0.0089,0.0006,14
FT,6,6,0,rule,single_mc_conflict,simple,LPT,86,0.01,0.0005,19
FT,6,6,0,rule,single_mc_conflict,simple,SRPT,96,0.01,0.0007,15
FT,6,6,0,rule,single_mc_conflict,simple,LRPT,67,0.012,0.0006,20
FT,6,6,0,rule,single_mc_conflict,simple,STT,96,0.009,0.0006,15
FT,6,6,0,rule,single_mc_conflict,simple,LTT,57,0.011,0.0006,19
FT,6,6,0,rule,single_mc_conflict,simple,LOR,65,0.009,0.0006,14
FT,6,6,0,rule,single_mc_conflict,simple,MOR,60,0.0099,0.0005,19
FT,10,10,0,rule,single_mc_conflict,simple,SPT,1429,0.0468,0.0011,41
FT,10,10,0,rule,single_mc_conflict,simple,LPT,1355,0.0538,0.001,54
FT,10,10,0,rule,single_mc_conflict,simple,SRPT,1520,0.0508,0.0011,47
FT,10,10,0,rule,single_mc_conflict,simple,LRPT,1178,0.0558,0.001,58
FT,10,10,0,rule,single_mc_conflict,simple,STT,1563,0.0508,0.0011,47
FT,10,10,0,rule,single_mc_conflict,simple,LTT,1165,0.0608,0.0009,66
FT,10,10,0,rule,single_mc_conflict,simple,LOR,1464,0.0528,0.0011,49
FT,10,10,0,rule,single_mc_conflict,simple,MOR,1215,0.0578,0.0009,65
FT,20,5,0,rule,single_mc_conflict,simple,SPT,1675,0.0688,0.0009,78
FT,20,5,0,rule,single_mc_conflict,simple,LPT,1661,0.0708,0.0009,81
FT,20,5,0,rule,single_mc_conflict,simple,SRPT,1658,0.0728,0.0009,84
FT,20,5,0,rule,single_mc_conflict,simple,LRPT,1556,0.0767,0.0008,92
FT,20,5,0,rule,single_mc_conflict,simple,STT,1636,0.0668,0.0009,75
FT,20,5,0,rule,single_mc_conflict,simple,LTT,1601,0.0757,0.0008,90
FT,20,5,0,rule,single_mc_conflict,simple,LOR,1718,0.0728,0.0009,83
FT,20,5,0,rule,single_mc_conflict,simple,MOR,1611,0.0728,0.0008,90
ORB,10,10,0,rule,single_mc_conflict,simple,SPT,1481,0.0608,0.001,62
ORB,10,10,0,rule,single_mc_conflict,simple,LPT,1490,0.0538,0.001,53
ORB,10,10,0,rule,single_mc_conflict,simple,SRPT,1579,0.0518,0.0011,49
ORB,10,10,0,rule,single_mc_conflict,simple,LRPT,1450,0.0578,0.0009,61
ORB,10,10,0,rule,single_mc_conflict,simple,STT,1552,0.0498,0.0012,43
ORB,10,10,0,rule,single_mc_conflict,simple,LTT,1458,0.0558,0.0009,62
ORB,10,10,0,rule,single_mc_conflict,simple,LOR,1493,0.0488,0.0011,46
ORB,10,10,0,rule,single_mc_conflict,simple,MOR,1449,0.0558,0.0009,59
ORB,10,10,1,rule,single_mc_conflict,simple,SPT,1334,0.0488,0.0012,42
ORB,10,10,1,rule,single_mc_conflict,simple,LPT,1330,0.0468,0.0011,44
ORB,10,10,1,rule,single_mc_conflict,simple,SRPT,1607,0.0478,0.0012,40
ORB,10,10,1,rule,single_mc_conflict,simple,LRPT,1094,0.0538,0.001,54
ORB,10,10,1,rule,single_mc_conflict,simple,STT,1515,0.0458,0.0012,38
ORB,10,10,1,rule,single_mc_conflict,simple,LTT,1182,0.0538,0.001,55
ORB,10,10,1,rule,single_mc_conflict,simple,LOR,1414,0.0498,0.0012,42
ORB,10,10,1,rule,single_mc_conflict,simple,MOR,1055,0.0548,0.0009,59
ORB,10,10,2,rule,single_mc_conflict,simple,SPT,1483,0.0538,0.001,55
ORB,10,10,2,rule,single_mc_conflict,simple,LPT,1538,0.0518,0.001,52
ORB,10,10,2,rule,single_mc_conflict,simple,SRPT,1541,0.0548,0.001,53
ORB,10,10,2,rule,single_mc_conflict,simple,LRPT,1353,0.0608,0.0009,66
ORB,10,10,2,rule,single_mc_conflict,simple,STT,1623,0.0518,0.0011,49
ORB,10,10,2,rule,single_mc_conflict,simple,LTT,1475,0.0588,0.0009,66
ORB,10,10,2,rule,single_mc_conflict,simple,LOR,1522,0.0568,0.001,59
ORB,10,10,2,rule,single_mc_conflict,simple,MOR,1513,0.0678,0.0009,78
ORB,10,10,3,rule,single_mc_conflict,simple,SPT,1646,0.0508,0.001,49
ORB,10,10,3,rule,single_mc_conflict,simple,LPT,1454,0.0508,0.001,49
ORB,10,10,3,rule,single_mc_conflict,simple,SRPT,1692,0.0498,0.0011,46
ORB,10,10,3,rule,single_mc_conflict,simple,LRPT,1251,0.0548,0.001,55
ORB,10,10,3,rule,single_mc_conflict,simple,STT,1817,0.0488,0.0011,45
ORB,10,10,3,rule,single_mc_conflict,simple,LTT,1183,0.0548,0.001,57
ORB,10,10,3,rule,single_mc_conflict,simple,LOR,1609,0.0488,0.0012,42
ORB,10,10,3,rule,single_mc_conflict,simple,MOR,1219,0.0518,0.001,54
ORB,10,10,4,rule,single_mc_conflict,simple,SPT,1330,0.0519,0.0012,45
ORB,10,10,4,rule,single_mc_conflict,simple,LPT,1320,0.0468,0.0011,43
ORB,10,10,4,rule,single_mc_conflict,simple,SRPT,1338,0.0488,0.0012,40
ORB,10,10,4,rule,single_mc_conflict,simple,LRPT,1164,0.0509,0.001,49
ORB,10,10,4,rule,single_mc_conflict,simple,STT,1327,0.0478,0.0012,39
ORB,10,10,4,rule,single_mc_conflict,simple,LTT,1172,0.0538,0.001,56
ORB,10,10,4,rule,single_mc_conflict,simple,LOR,1379,0.0498,0.0011,44
